K,npcr,uaci
216,99.998474,33.259994
216,99.998474,33.317201
216,99.998474,33.248171
216,99.998474,33.252873
216,99.998474,33.224691
216,99.999619,33.322548
216,99.999619,33.314972
216,99.999619,33.280735
216,99.999619,33.326910
216,99.999619,33.341955
216,99.999619,33.339153
216,99.999619,33.306743
216,99.999619,33.333892
216,99.999619,33.354926
216,99.999619,33.331277
216,99.999619,33.331071
216,99.999619,33.350142
216,99.999619,33.312625
216,99.999619,33.315067
216,99.999619,33.320671
216,99.999619,33.327747
216,99.999619,33.326407
216,99.999619,33.348608
216,99.999619,33.319424
216,99.999619,33.323933
216,99.999619,33.321043
216,99.999619,33.341025
216,99.999619,33.295457
216,99.999619,33.321790
216,99.999921,33.312445
240,99.992371,33.388812
240,99.992371,33.265706
240,99.992371,33.277384
240,99.992371,33.279130
240,99.992371,33.231138
240,99.992371,33.185502
240,99.992371,33.355180
240,99.992371,33.290077
240,99.998093,33.298356
240,99.998093,33.330560
240,99.998093,33.274511
240,99.998093,33.290149
240,99.998093,33.314184
240,99.998093,33.255398
240,99.998093,33.280983
240,99.998093,33.240255
240,99.998093,33.295410
240,99.998093,33.290276
240,99.998093,33.306150
240,99.998093,33.321437
240,99.998093,33.284751
240,99.998093,33.320750
240,99.998093,33.252965
240,99.998093,33.249003
240,99.998093,33.267305
240,99.998093,33.279218
240,99.999523,33.304192
240,99.999523,33.326599
240,99.999523,33.328196
240,99.999523,33.329807
240,99.999523,33.315303
240,99.999523,33.307521
240,99.999523,33.319058
240,99.999523,33.293146
240,99.999523,33.302637
240,99.999523,33.323429
240,99.999523,33.315852
240,99.999523,33.300566
240,99.999523,33.297603
240,99.999523,33.316365
240,99.999523,33.312766
240,99.999523,33.322534
240,99.999523,33.312708
240,99.999523,33.323584
240,99.999523,33.333878
240,99.999523,33.300529
240,99.999523,33.306797
240,99.999523,33.341490
240,99.999523,33.331337
240,99.999523,33.325549
240,99.999881,33.327607
264,99.992371,33.231899
264,99.992371,33.348658
264,99.992371,33.170043
264,99.992371,33.366189
264,99.992371,33.277692
264,99.992371,33.293423
264,99.992371,33.277612
264,99.992371,33.249707
264,99.998093,33.379593
264,99.998093,33.410654
264,99.998093,33.394970
264,99.998093,33.397555
264,99.998093,33.405592
264,99.998093,33.382448
264,99.998093,33.373850
264,99.998093,33.347292
264,99.998093,33.443757
264,99.998093,33.345828
264,99.998093,33.351202
264,99.998093,33.375730
264,99.998093,33.421965
264,99.998093,33.367183
