K,value
72,0.020410
72,0.022032
72,0.007898
72,0.005354
72,0.006951
72,0.010924
72,0.013338
72,0.004058
96,0.018418
96,0.015017
96,0.017075
96,0.018748
96,0.007097
96,0.015005
96,0.018084
96,0.016892
96,0.022451
96,0.015917
96,0.032286
96,0.014171
96,0.027360
96,0.004425
96,0.011186
96,0.020246
96,0.017269
96,0.013601
96,0.002493
96,0.016103
96,0.010087
96,0.013016
96,0.016751
96,0.009839
96,0.005132
96,0.016697
96,0.006324
96,0.014311
96,0.016542
96,0.013630
96,0.012389
96,0.008896
96,0.007548
96,0.012355
96,0.021791
96,0.016662
96,0.014308
96,0.006339
96,0.010633
96,0.010827
96,0.013560
96,0.013811
96,0.017154
96,0.011405
96,0.021236
96,0.004620
96,0.005703
96,0.018914
96,0.014455
96,0.010556
96,0.014289
120,0.022692
120,0.015736
120,0.013217
120,0.010862
120,0.014056
120,0.017834
120,0.014542
120,0.007326
120,0.019277
120,0.013523
120,0.006406
120,0.012640
120,0.019623
120,0.015834
120,0.027569
120,0.007119
120,0.015537
120,0.010836
120,0.020454
120,0.021636
120,0.003566
120,0.009657
120,0.016265
120,0.023623
120,0.015107
120,0.019545
120,0.004610
120,0.016030
120,0.004768
120,0.033593
120,0.005604
120,0.007389
120,0.007144
120,0.014348
120,0.026339
120,0.011260
120,0.013890
120,0.020573
120,0.009987
120,0.017164
120,0.007547
120,0.008773
120,0.012442
120,0.013440
120,0.004574
120,0.014661
120,0.019122
120,0.006096
120,0.015579
120,0.017304
120,0.004886
144,0.025978
144,0.012291
144,0.014967
144,0.022066
144,0.018341
144,0.009816
144,0.014639
144,0.012861
144,0.005523
144,0.016788
144,0.012500
144,0.006197
144,0.003763
144,0.015073
144,0.019584
144,0.014028
144,0.015375
144,0.025749
144,0.021124
144,0.016067
144,0.009778
144,0.025401
144,0.032295
144,0.016499
144,0.013885
144,0.016371
144,0.010188
144,0.009351
144,0.012460
144,0.009423
144,0.005079
144,0.018407
144,0.019411
144,0.026487
144,0.013588
144,0.016269
144,0.013087
144,0.013164
144,0.006605
144,0.010617
144,0.011710
144,0.017979
144,0.020572
144,0.016006
144,0.030149
144,0.012318
144,0.014848
144,0.012014
144,0.013608
144,0.017105
144,0.017949
168,0.016471
168,0.011173
168,0.018895
168,0.020394
168,0.016052
168,0.011939
168,0.013820
168,0.009484
168,0.014361
168,0.013527
168,0.017289
168,0.010585
168,0.015581
168,0.014505
168,0.015428
168,0.015351
168,0.010157
168,0.018634
168,0.010819
168,0.005469
168,0.015240
168,0.016554
168,0.016243
168,0.012034
168,0.004302
168,0.018006
168,0.014734
168,0.020194
168,0.011320
168,0.019982
168,0.019729
168,0.030944
168,0.010895
168,0.015594
168,0.018931
168,0.010812
168,0.010165
168,0.015504
168,0.008002
168,0.012644
168,0.011447
168,0.015943
168,0.007634
168,0.006720
168,0.014777
168,0.009793
168,0.018400
168,0.022397
168,0.017954
168,0.008634
168,0.011163
192,0.021618
192,0.014588
192,0.013725
192,0.011443
192,0.007978
192,0.010069
192,0.017099
192,0.021970
192,0.015191
192,0.017218
192,0.016113
192,0.020250
192,0.019989
192,0.006154
192,0.018308
192,0.013135
192,0.020667
192,0.026159
192,0.008317
192,0.015270
192,0.010095
192,0.020971
192,0.009613
192,0.014690
192,0.011535
192,0.008466
192,0.029495
192,0.005598
192,0.004110
192,0.010909
192,0.020012
192,0.015642
192,0.008080
192,0.008358
192,0.021287
192,0.008377
192,0.019409
192,0.010268
192,0.007383
192,0.020532
192,0.005496
192,0.016997
192,0.018190
192,0.004897
192,0.012413
192,0.014007
192,0.018285
192,0.002583
192,0.023426
192,0.011233
192,0.007046
216,0.004308
216,0.013001
216,0.020375
216,0.011386
216,0.011770
216,0.029523
216,0.014672
216,0.027473
216,0.005904
216,0.007294
216,0.011140
216,0.003464
216,0.013826
216,0.009862
216,0.015954
216,0.012597
216,0.015347
216,0.014788
216,0.011396
216,0.013135
216,0.018296
216,0.013412
216,0.011801
216,0.016089
216,0.017694
216,0.010634
216,0.014427
216,0.018087
216,0.006424
216,0.024809
216,0.009849
216,0.015960
216,0.011745
216,0.015325
216,0.016114
216,0.019626
216,0.007269
216,0.016095
216,0.012094
216,0.025709
216,0.009540
216,0.020861
216,0.014199
216,0.018822
216,0.021182
216,0.008662
216,0.004841
216,0.016780
216,0.010362
216,0.007552
216,0.016991
240,0.004893
240,0.006160
240,0.019115
240,0.007981
240,0.020821
240,0.007471
240,0.005921
240,0.021170
240,0.016481
240,0.026163
240,0.015793
240,0.013915
240,0.015759
240,0.011817
240,0.009335
240,0.019193
240,0.012893
240,0.014269
240,0.024011
240,0.011174
240,0.007846
240,0.012800
240,0.008474
240,0.011595
240,0.023069
240,0.014231
240,0.013798
240,0.016863
240,0.009663
240,0.015333
240,0.017370
240,0.018569
240,0.019298
240,0.016742
240,0.026241
240,0.005143
240,0.019610
240,0.018045
240,0.014856
240,0.007958
240,0.013154
240,0.015300
240,0.014864
240,0.017303
240,0.015122
240,0.010597
240,0.023986
240,0.008305
240,0.017176
240,0.009532
240,0.010970
264,0.014424
264,0.018500
264,0.011961
264,0.020496
264,0.014988
264,0.004011
264,0.011467
264,0.003982
264,0.015420
264,0.009821
264,0.016020
264,0.020505
264,0.011728
264,0.020018
264,0.023991
264,0.014080
264,0.007099
264,0.015836
264,0.011463
264,0.022358
264,0.013066
264,0.018489
264,0.010992
264,0.021544
264,0.006942
264,0.009115
264,0.009527
264,0.020348
264,0.023652
264,0.012150
264,0.016613
264,0.008478
264,0.006559
264,0.010472
264,0.009814
264,0.017570
264,0.018766
264,0.008754
264,0.003129
264,0.005980
264,0.015394
264,0.024084
264,0.009663
264,0.031596
264,0.010308
264,0.021807
264,0.025824
264,0.017072
264,0.013442
264,0.020839
264,0.016944
288,0.009910
288,0.019749
288,0.029654
288,0.014784
288,0.021744
288,0.006876
288,0.022958
288,0.009121
288,0.010675
288,0.011066
288,0.016273
288,0.003188
288,0.012806
288,0.012615
288,0.018057
288,0.007502
288,0.003144
288,0.021568
288,0.025537
288,0.015380
288,0.016834
288,0.007964
288,0.009788
288,0.014383
288,0.002394
288,0.009683
288,0.011344
288,0.026682
288,0.013900
288,0.009440
288,0.009435
288,0.017671
288,0.020182
288,0.022125
288,0.008006
288,0.015744
288,0.017053
288,0.018412
288,0.015871
288,0.023848
288,0.023495
288,0.013365
288,0.015260
288,0.012711
288,0.009638
288,0.035928
288,0.008592
288,0.016075
288,0.018177
288,0.013728
288,0.016015
312,0.006442
312,0.015796
312,0.014672
312,0.018637
312,0.013007
312,0.010706
312,0.030360
312,0.023767
312,0.010510
312,0.012100
312,0.020322
312,0.013410
312,0.012630
312,0.003226
312,0.017005
312,0.014530
312,0.004508
312,0.006096
312,0.020852
312,0.022146
312,0.004610
312,0.009396
312,0.006162
312,0.023000
312,0.021750
312,0.012634
312,0.019674
312,0.016919
312,0.014761
312,0.007714
312,0.014785
312,0.017196
312,0.012402
312,0.019674
312,0.018881
312,0.016985
312,0.021098
312,0.018559
312,0.014112
312,0.003282
312,0.009280
312,0.013062
312,0.009502
312,0.014666
312,0.011557
312,0.006542
312,0.009635
312,0.021901
312,0.012814
312,0.011351
312,0.014077
336,0.031867
336,0.008898
336,0.015770
336,0.025372
336,0.009894
336,0.016446
336,0.018164
336,0.015200
336,0.017425
336,0.010694
336,0.008113
336,0.012094
336,0.018489
336,0.007115
336,0.003124
336,0.016792
336,0.014979
336,0.012834
336,0.010200
336,0.010406
336,0.012362
336,0.016566
336,0.014759
336,0.014331
336,0.008266
336,0.014512
336,0.017671
336,0.010501
336,0.008795
336,0.011816
336,0.025360
336,0.019966
336,0.016174
336,0.020926
336,0.010782
336,0.005366
336,0.017934
336,0.013343
336,0.014016
336,0.008123
336,0.031423
336,0.029098
336,0.023272
336,0.014816
336,0.015638
336,0.005520
336,0.010124
336,0.022482
336,0.022973
336,0.016146
336,0.011472
360,0.018981
360,0.017796
360,0.018432
360,0.010295
360,0.015172
360,0.017893
360,0.019666
360,0.013195
360,0.006668
360,0.012463
360,0.024082
360,0.019269
360,0.009272
360,0.014425
360,0.025709
360,0.019306
360,0.020555
360,0.013307
360,0.020196
360,0.008505
360,0.018560
360,0.026416
360,0.014481
360,0.021154
360,0.011605
360,0.010578
360,0.022947
360,0.009098
360,0.027000
360,0.003783
360,0.017683
360,0.007481
360,0.006265
360,0.009673
360,0.026989
360,0.006625
360,0.009259
360,0.016233
360,0.009125
360,0.016693
360,0.013696
360,0.016574
360,0.017089
360,0.014396
360,0.010286
360,0.029511
360,0.023170
360,0.020015
360,0.017539
360,0.019870
360,0.016646
384,0.033015
384,0.014227
384,0.006792
384,0.011934
384,0.017055
384,0.002914
384,0.016855
384,0.017014
384,0.023286
384,0.009179
384,0.009632
384,0.017466
384,0.011940
384,0.012935
384,0.019207
384,0.012677
384,0.022040
384,0.015057
384,0.008069
384,0.011667
384,0.021231
384,0.006371
384,0.006151
384,0.010488
384,0.011039
384,0.011046
384,0.022074
384,0.009097
384,0.016029
384,0.015208
384,0.015947
384,0.011665
384,0.024340
384,0.004231
384,0.017483
384,0.009857
384,0.015090
384,0.006572
384,0.008312
384,0.011379
384,0.023166
384,0.011147
384,0.008861
384,0.014986
384,0.018202
384,0.016499
384,0.006894
384,0.016181
384,0.003930
384,0.021775
384,0.009872
