K,npcr,uaci
144,99.998856,33.362248
144,99.998093,33.323154
144,99.998856,33.342773
144,99.998474,33.301761
144,99.998093,33.397172
144,99.997711,33.342407
144,99.999237,33.308474
144,99.998856,33.337847
144,99.998474,33.311948
144,99.998093,33.361657
144,99.997711,33.361584
144,99.998474,33.362635
144,99.998474,33.365016
144,99.998856,33.355829
144,99.999237,33.268082
144,99.997711,33.280542
144,99.998856,33.389354
144,99.998283,33.335478
144,99.999142,33.308777
144,99.998951,33.355238
144,99.998188,33.333903
144,99.998379,33.328975
144,99.998856,33.361128
144,99.998760,33.329702
144,99.998665,33.353880
144,99.998856,33.350693
144,99.999237,33.360829
144,99.998569,33.338146
144,99.998188,33.341318
144,99.999237,33.354707
144,99.998379,33.357360
144,99.998665,33.353181
144,99.998283,33.324203
144,99.998760,33.378428
144,99.997425,33.339395
144,99.997997,33.349545
144,99.998569,33.353645
144,99.998188,33.359859
144,99.998856,33.333997
144,99.998188,33.374552
144,99.998519,33.318766
168,100.000000,33.401964
168,99.998474,33.175015
168,100.000000,33.313181
168,99.998474,33.248203
168,99.998474,33.446041
168,100.000000,33.170882
168,99.998474,33.288032
168,99.996948,33.516030
168,99.998474,33.267094
168,99.996948,33.272779
168,99.998093,33.302040
168,99.998093,33.289587
168,99.999237,33.279761
168,99.997330,33.282755
168,99.999237,33.296892
168,100.000000,33.314102
168,99.999237,33.364928
168,99.998856,33.325350
168,99.998856,33.347813
168,99.999619,33.360222
168,99.998856,33.309459
168,99.998474,33.351098
168,99.998474,33.311445
168,99.997711,33.436268
168,99.998093,33.330072
168,99.999619,33.335864
168,99.998188,33.331344
168,99.998856,33.345334
168,99.998188,33.323179
168,99.997997,33.379198
168,99.998856,33.334015
168,99.998569,33.348550
168,99.998283,33.294845
168,99.998188,33.356056
168,99.998856,33.357549
168,99.998474,33.320350
168,99.997330,33.344003
168,99.998569,33.287833
168,99.998379,33.313771
168,99.998665,33.358100
168,99.998856,33.346948
168,99.999332,33.291874
168,99.998093,33.323984
168,99.998474,33.350719
168,99.998665,33.327333
168,99.998283,33.362502
168,99.997807,33.346142
168,99.998665,33.308248
168,99.998093,33.289071
168,99.998283,33.304316
168,99.998459,33.341829
192,99.998474,33.179424
192,99.998474,33.363015
192,99.996948,33.292291
192,99.998474,33.179174
192,100.000000,33.302689
192,100.000000,33.354985
192,100.000000,33.160424
192,99.998474,33.317587
192,99.998856,33.319651
192,99.997711,33.323253
192,99.998474,33.318013
192,99.998093,33.352288
192,99.997330,33.361565
192,99.998093,33.399401
192,99.998856,33.332362
192,99.999237,33.283801
192,99.998474,33.240179
192,99.996567,33.318967
192,99.999237,33.256713
192,100.000000,33.391730
192,99.997711,33.313169
192,99.999237,33.346288
192,100.000000,33.423405
192,99.999237,33.450116
192,99.997330,33.299812
192,99.998856,33.369460
192,99.998283,33.360429
192,99.998665,33.314173
192,99.998569,33.313860
192,99.998665,33.324156
192,99.998283,33.326496
192,99.998951,33.326411
192,99.997520,33.363860
192,99.998760,33.323469
192,99.998379,33.333524
192,99.998856,33.347820
192,99.998665,33.321917
192,99.998760,33.302176
192,99.998379,33.341633
192,99.998188,33.356922
192,99.998856,33.345637
192,99.998760,33.344314
192,99.998379,33.301676
192,99.997234,33.325922
192,99.997711,33.339450
192,99.998856,33.287413
192,99.999332,33.336523
192,99.998379,33.399850
192,99.998379,33.324824
192,99.998951,33.379732
192,99.998519,33.317379
216,99.998474,33.425379
216,100.000000,33.417426
216,99.998474,33.216455
216,99.996948,33.346314
216,99.998474,33.483255
216,99.996948,33.263732
216,100.000000,33.360956
216,99.998474,33.464888
216,99.997711,33.441762
216,99.998093,33.396569
216,99.998856,33.373835
216,99.998093,33.368233
216,99.997711,33.327924
216,99.998093,33.335408
216,99.999237,33.340652
216,99.999619,33.293801
216,99.999237,33.362098
216,99.998474,33.345719
216,99.998093,33.386022
216,99.998856,33.332631
216,99.998474,33.319612
216,99.998856,33.327324
216,99.998856,33.348696
216,99.996948,33.275060
216,99.999237,33.375269
216,99.998093,33.403692
216,99.999046,33.315841
216,99.998665,33.329512
216,99.997711,33.324848
216,99.998951,33.394917
216,99.998283,33.353991
216,99.998665,33.336432
216,99.997616,33.322353
216,99.998093,33.335446
216,99.997711,33.341923
216,99.998379,33.320287
216,99.998474,33.348176
216,99.998474,33.333130
216,99.998856,33.311747
216,99.998760,33.309785
216,99.998760,33.332951
216,99.999046,33.325154
216,99.998474,33.356662
216,99.998093,33.325999
216,99.997044,33.341754
216,99.997807,33.360288
216,99.998093,33.340085
216,99.998951,33.316965
216,99.998283,33.362807
216,99.998665,33.336182
216,99.998341,33.347093
240,99.998474,33.328242
240,99.993896,33.251791
240,100.000000,33.258459
240,100.000000,33.414489
240,99.995422,33.407403
240,99.998474,33.353636
240,99.996948,33.294195
240,100.000000,33.272590
240,99.998093,33.382495
240,99.998474,33.360005
240,99.997711,33.294222
240,99.996948,33.360613
240,99.998474,33.292535
240,99.999619,33.351128
240,99.998474,33.320327
240,99.999237,33.411910
240,99.999237,33.385499
240,99.998856,33.400991
240,99.999237,33.413159
240,99.998093,33.341187
240,99.999237,33.395192
240,99.996948,33.349504
240,99.998474,33.361441
240,99.998093,33.338839
240,99.998093,33.308909
240,99.999619,33.279242
240,99.998856,33.308133
240,99.998188,33.363304
240,99.998188,33.336036
240,99.997902,33.331731
240,99.998569,33.326997
240,99.998474,33.363972
240,99.998474,33.323596
240,99.998474,33.324264
240,99.999237,33.342881
240,99.998379,33.352190
240,99.998283,33.340755
240,99.998379,33.277801
240,99.998474,33.363364
240,99.998665,33.337270
240,99.998665,33.325036
240,99.998379,33.345980
240,99.998474,33.328127
240,99.998760,33.344207
240,99.998951,33.329088
240,99.998665,33.383954
240,99.998856,33.339793
240,99.998665,33.347398
240,99.998474,33.287635
240,99.997902,33.358211
