K,npcr,uaci
24,100.000000,33.065294
24,100.000000,33.805130
24,100.000000,33.881426
24,100.000000,33.635703
24,100.000000,32.725826
24,100.000000,34.065720
24,100.000000,32.977859
24,100.000000,33.004966
24,100.000000,33.485378
24,100.000000,33.953817
24,100.000000,33.301929
24,100.000000,33.496480
24,100.000000,33.754120
24,100.000000,33.671846
24,100.000000,33.473801
24,100.000000,32.987158
24,100.000000,33.453917
24,100.000000,33.330884
24,100.000000,32.960130
24,100.000000,33.911139
24,100.000000,32.156720
24,100.000000,32.608048
24,100.000000,33.059732
24,100.000000,33.121584
24,100.000000,33.148295
24,100.000000,32.185784
24,100.000000,33.832178
24,100.000000,33.533080
24,100.000000,34.199446
24,100.000000,33.723151
24,100.000000,33.626070
24,100.000000,33.677609
24,100.000000,32.682779
24,100.000000,33.046050
24,100.000000,33.463309
24,100.000000,33.893888
24,100.000000,33.769503
24,100.000000,32.758880
24,100.000000,33.503472
24,100.000000,33.446909
24,100.000000,33.253454
24,100.000000,33.822247
24,100.000000,34.324331
24,100.000000,33.265374
24,100.000000,33.595032
24,100.000000,33.357690
24,100.000000,33.572249
24,100.000000,32.697065
24,100.000000,33.002788
24,100.000000,33.327108
24,100.000000,33.042543
48,100.000000,33.265958
48,100.000000,33.314804
48,100.000000,33.228086
48,100.000000,33.409479
48,100.000000,33.290853
48,100.000000,33.309642
48,100.000000,33.256377
48,100.000000,33.335519
48,100.000000,33.338441
48,100.000000,33.312501
48,100.000000,33.312864
48,100.000000,33.265799
48,100.000000,33.395807
48,100.000000,33.387063
48,100.000000,33.323947
48,100.000000,33.271980
48,100.000000,33.403892
48,100.000000,33.354522
48,100.000000,33.328685
48,100.000000,33.425931
48,100.000000,33.414967
48,100.000000,33.394261
48,100.000000,33.317575
48,100.000000,33.318261
48,100.000000,33.351348
48,100.000000,33.314531
48,100.000000,33.352681
48,100.000000,33.318793
48,100.000000,33.348957
48,100.000000,33.325814
48,100.000000,33.320749
48,99.999905,33.354008
48,100.000000,33.332949
48,100.000000,33.330752
48,100.000000,33.380168
48,100.000000,33.365879
48,100.000000,33.308035
48,100.000000,33.346295
48,100.000000,33.331771
48,100.000000,33.341217
48,100.000000,33.356828
48,100.000000,33.327602
48,100.000000,33.322705
48,100.000000,33.333400
48,100.000000,33.344234
48,100.000000,33.310984
48,100.000000,33.371791
48,100.000000,33.349266
48,100.000000,33.316651
48,100.000000,33.307047
48,100.000000,33.331964
72,100.000000,33.390649
72,100.000000,33.285602
72,100.000000,33.205008
72,100.000000,33.431570
72,100.000000,33.309719
72,100.000000,33.221880
72,100.000000,33.312311
72,100.000000,33.138140
72,100.000000,33.285531
72,100.000000,33.274548
72,100.000000,33.331995
72,100.000000,33.335603
72,100.000000,33.382889
72,100.000000,33.370560
72,100.000000,33.390800
72,100.000000,33.386067
72,100.000000,33.324855
72,100.000000,33.345613
72,100.000000,33.401330
72,100.000000,33.276656
72,100.000000,33.379895
72,100.000000,33.375614
72,100.000000,33.262124
72,100.000000,33.336070
72,100.000000,33.388062
72,100.000000,33.314041
72,100.000000,33.369474
72,100.000000,33.302394
72,100.000000,33.356837
72,100.000000,33.325730
72,100.000000,33.354605
72,100.000000,33.354357
72,100.000000,33.345290
72,100.000000,33.335701
72,100.000000,33.370938
72,100.000000,33.349465
72,100.000000,33.370353
72,100.000000,33.326528
72,100.000000,33.368679
72,100.000000,33.359369
72,100.000000,33.345152
72,100.000000,33.372493
72,99.999905,33.332202
72,100.000000,33.331181
72,100.000000,33.318739
72,100.000000,33.304307
72,100.000000,33.328413
72,100.000000,33.343026
72,100.000000,33.331675
72,100.000000,33.319346
72,100.000000,33.338007
96,100.000000,33.384984
96,100.000000,33.108134
96,100.000000,33.197453
96,100.000000,33.372306
96,100.000000,33.303410
96,100.000000,33.396580
96,100.000000,33.431872
96,100.000000,33.275527
96,100.000000,33.401357
96,100.000000,33.296603
96,100.000000,33.319637
96,100.000000,33.371008
96,100.000000,33.403588
96,100.000000,33.345269
96,100.000000,33.393788
96,100.000000,33.386468
96,100.000000,33.341766
96,100.000000,33.252000
96,100.000000,33.387597
96,100.000000,33.247238
96,99.999619,33.323736
96,100.000000,33.374829
96,100.000000,33.373569
96,100.000000,33.268076
96,100.000000,33.233983
96,100.000000,33.365292
96,100.000000,33.307563
96,100.000000,33.328425
96,99.999905,33.358468
96,100.000000,33.334635
96,100.000000,33.320105
96,99.999905,33.341869
96,100.000000,33.338039
96,100.000000,33.320553
96,100.000000,33.318148
96,100.000000,33.306220
96,100.000000,33.337474
96,100.000000,33.300502
96,100.000000,33.325512
96,100.000000,33.317559
96,100.000000,33.340358
96,100.000000,33.322669
96,100.000000,33.343702
96,100.000000,33.345235
96,100.000000,33.310832
96,100.000000,33.300486
96,100.000000,33.291760
96,100.000000,33.301935
96,100.000000,33.334233
96,100.000000,33.331122
96,99.999960,33.344945
120,100.000000,33.386412
120,100.000000,33.334107
120,100.000000,33.519434
120,100.000000,33.373543
120,100.000000,33.379402
120,100.000000,33.416375
120,100.000000,33.313152
120,100.000000,33.243134
120,100.000000,33.278688
120,100.000000,33.267746
120,100.000000,33.383592
120,100.000000,33.373110
120,100.000000,33.278664
120,100.000000,33.243677
120,100.000000,33.315287
120,100.000000,33.311027
120,100.000000,33.296863
120,100.000000,33.376110
120,100.000000,33.248163
120,100.000000,33.394215
120,100.000000,33.311625
120,100.000000,33.333607
120,100.000000,33.264293
120,100.000000,33.347266
120,100.000000,33.346321
120,100.000000,33.431165
120,100.000000,33.355584
120,100.000000,33.310426
120,100.000000,33.322734
120,100.000000,33.319514
120,100.000000,33.325738
120,100.000000,33.310488
120,100.000000,33.374374
120,100.000000,33.360592
120,100.000000,33.322149
120,100.000000,33.311416
120,100.000000,33.321722
120,100.000000,33.324741
120,100.000000,33.339688
120,100.000000,33.356850
120,100.000000,33.359197
120,100.000000,33.317974
120,100.000000,33.342443
120,100.000000,33.328393
120,100.000000,33.357092
120,99.999905,33.278908
120,100.000000,33.358215
120,100.000000,33.282782
120,100.000000,33.310223
120,100.000000,33.354437
120,100.000000,33.347761
144,100.000000,33.433598
144,100.000000,33.352695
144,100.000000,33.310452
144,100.000000,33.349371
144,100.000000,33.371010
144,100.000000,33.282005
144,100.000000,33.294372
144,100.000000,33.115389
144,100.000000,33.349686
144,100.000000,33.329072
144,100.000000,33.269049
144,100.000000,33.325595
144,100.000000,33.338173
144,100.000000,33.295685
144,100.000000,33.296879
144,100.000000,33.373718
144,100.000000,33.332447
144,100.000000,33.389366
144,100.000000,33.398853
144,100.000000,33.324968
144,100.000000,33.342025
144,100.000000,33.278601
144,100.000000,33.321596
144,100.000000,33.378901
144,100.000000,33.309656
144,100.000000,33.391626
144,100.000000,33.298876
144,100.000000,33.320663
144,100.000000,33.318884
144,100.000000,33.319593
144,100.000000,33.360945
144,100.000000,33.336678
144,100.000000,33.347224
144,100.000000,33.364414
144,100.000000,33.298633
144,100.000000,33.316231
144,100.000000,33.308307
144,100.000000,33.340679
144,100.000000,33.388432
144,100.000000,33.321666
144,100.000000,33.339142
144,99.999905,33.280585
144,100.000000,33.335747
144,100.000000,33.368977
144,100.000000,33.300197
144,99.999905,33.348577
144,100.000000,33.357651
144,99.999905,33.319199
144,100.000000,33.315676
144,100.000000,33.340141
144,100.000000,33.339293
168,100.000000,33.491603
168,100.000000,33.409751
168,100.000000,33.252097
168,100.000000,33.302460
168,100.000000,33.314533
168,100.000000,33.316836
168,100.000000,33.358395
168,100.000000,33.209321
168,100.000000,33.347593
168,100.000000,33.392505
168,100.000000,33.342423
168,100.000000,33.373904
168,100.000000,33.382811
168,100.000000,33.421138
168,100.000000,33.397011
168,100.000000,33.349759
168,100.000000,33.296409
168,100.000000,33.328258
168,100.000000,33.311080
168,100.000000,33.388864
168,100.000000,33.367056
168,100.000000,33.335159
168,100.000000,33.345578
168,100.000000,33.281836
168,100.000000,33.322538
168,100.000000,33.245433
168,100.000000,33.370622
168,100.000000,33.325775
168,100.000000,33.309220
168,100.000000,33.334175
168,100.000000,33.286844
168,100.000000,33.374795
168,100.000000,33.320867
168,100.000000,33.309348
168,100.000000,33.329803
168,100.000000,33.332030
168,100.000000,33.357918
168,100.000000,33.336694
168,100.000000,33.337698
168,100.000000,33.342944
168,100.000000,33.302955
168,100.000000,33.348960
168,100.000000,33.344437
168,100.000000,33.348763
168,100.000000,33.338953
168,100.000000,33.352937
168,100.000000,33.344960
168,100.000000,33.325930
168,99.999905,33.340863
168,100.000000,33.326990
168,100.000000,33.333899
192,100.000000,33.235682
192,100.000000,33.402827
192,100.000000,33.207041
192,100.000000,33.345415
192,100.000000,33.308997
192,100.000000,33.328877
192,100.000000,33.270170
192,100.000000,33.183872
192,100.000000,33.291812
192,100.000000,33.316058
192,100.000000,33.304629
192,100.000000,33.324055
192,100.000000,33.314120
192,100.000000,33.326064
192,100.000000,33.319256
192,99.999619,33.343350
192,100.000000,33.321599
192,100.000000,33.329747
192,100.000000,33.297143
192,100.000000,33.312185
192,100.000000,33.354876
192,100.000000,33.271498
192,100.000000,33.300924
192,100.000000,33.360635
192,100.000000,33.359520
192,100.000000,33.352880
192,100.000000,33.348315
192,100.000000,33.325713
192,100.000000,33.352039
192,100.000000,33.345771
192,100.000000,33.329671
192,100.000000,33.352228
192,100.000000,33.360217
192,100.000000,33.335311
192,100.000000,33.321125
192,100.000000,33.309385
192,100.000000,33.349855
192,100.000000,33.334278
192,99.999905,33.336373
192,100.000000,33.353206
192,100.000000,33.314153
192,100.000000,33.304425
192,99.999905,33.364584
192,100.000000,33.369711
192,100.000000,33.359794
192,100.000000,33.308664
192,100.000000,33.293510
192,100.000000,33.328209
192,100.000000,33.339418
192,100.000000,33.329213
192,100.000000,33.335482
216,100.000000,33.327675
216,100.000000,33.394277
216,100.000000,33.399561
216,100.000000,33.280664
216,100.000000,33.336936
216,100.000000,33.526015
216,100.000000,33.323218
216,100.000000,33.504056
216,100.000000,33.367236
216,100.000000,33.290537
216,100.000000,33.329855
216,100.000000,33.423423
216,100.000000,33.295119
216,100.000000,33.310063
216,100.000000,33.319120
216,100.000000,33.241686
216,100.000000,33.328188
216,100.000000,33.419055
216,100.000000,33.337848
216,100.000000,33.276246
216,100.000000,33.414028
216,100.000000,33.253616
216,100.000000,33.374195
216,100.000000,33.270719
216,100.000000,33.394541
216,100.000000,33.177575
216,100.000000,33.283647
216,100.000000,33.346803
216,100.000000,33.334776
216,100.000000,33.362602
216,99.999905,33.325605
216,100.000000,33.348656
216,100.000000,33.338823
216,100.000000,33.323132
216,100.000000,33.341630
216,100.000000,33.333435
216,100.000000,33.294071
216,100.000000,33.324844
216,100.000000,33.280931
216,100.000000,33.310377
216,100.000000,33.316843
216,100.000000,33.298804
216,100.000000,33.378985
216,100.000000,33.306906
216,100.000000,33.308379
216,100.000000,33.335531
216,100.000000,33.338560
216,100.000000,33.364123
216,100.000000,33.325904
216,100.000000,33.338729
216,100.000000,33.336619
240,100.000000,33.293874
