K,npcr,uaci
72,99.597168,33.543354
72,99.591064,33.387643
72,99.603271,33.490110
72,99.645996,33.623382
72,99.627686,33.356790
72,99.584961,33.361882
72,99.591064,33.576744
72,99.583435,33.474307
72,99.627686,33.414833
72,99.630737,33.444884
72,99.620056,33.482110
72,99.598694,33.448732
72,99.603271,33.322586
72,99.575806,33.535904
72,99.584961,33.482379
72,99.621582,33.387732
72,99.629211,33.384340
72,99.661255,33.615788
72,99.649048,33.272400
72,99.584961,33.567601
72,99.627686,33.430152
72,99.642944,33.645325
72,99.533081,33.400855
72,99.600220,33.450766
72,99.592590,33.431008
72,99.630737,33.634883
72,99.652100,33.315412
72,99.627686,33.603181
72,99.662781,33.488040
72,99.592590,33.437512
72,99.624634,33.576864
72,99.607849,33.467204
72,99.626160,33.372701
72,99.635315,33.372539
72,99.615479,33.598160
72,99.626160,33.663940
72,99.630737,33.454039
72,99.629211,33.464236
72,99.661255,33.419519
72,99.613953,33.263358
72,99.583435,33.439211
72,99.592590,33.312240
72,99.603271,33.558924
72,99.595642,33.573740
72,99.662781,33.488040
72,99.633789,33.442078
72,99.591064,33.528544
72,99.566650,33.459347
72,99.633789,33.519880
72,99.626160,33.521938
72,99.615479,33.601655
72,99.598694,33.479040
72,99.638367,33.487842
72,99.565125,33.508528
72,99.621582,33.397564
72,99.601746,33.366448
72,99.620438,33.454819
72,99.625778,33.460940
72,99.612427,33.455435
72,99.603653,33.485294
72,99.633789,33.419172
72,99.607849,33.516427
72,99.614716,33.387827
72,99.635696,33.512421
72,99.627686,33.476114
72,99.614334,33.487621
96,99.621582,33.591350
96,99.609375,33.463649
96,99.610901,33.464966
96,99.583435,33.532733
96,99.635315,33.266278
96,99.598694,33.367076
96,99.622345,33.501873
96,99.594116,33.459359
96,99.625015,33.395024
96,99.617767,33.455552
96,99.600124,33.472692
96,99.623489,33.455278
96,99.618912,33.530903
96,99.623489,33.451415
96,99.605560,33.463159
96,99.588776,33.423840
96,99.628067,33.435949
96,99.591064,33.559742
96,99.624252,33.501683
96,99.615479,33.482253
96,99.618149,33.494659
96,99.610710,33.459863
96,99.611664,33.503300
96,99.597168,33.435976
96,99.613571,33.487184
96,99.610519,33.470127
96,99.599838,33.440227
96,99.622345,33.452663
96,99.601746,33.431154
96,99.599457,33.487923
96,99.604416,33.508417
96,99.636841,33.485992
96,99.602509,33.449049
96,99.616623,33.482656
96,99.610901,33.472962
96,99.610138,33.410036
96,99.626541,33.521191
96,99.617767,33.433602
96,99.610901,33.438582
96,99.640656,33.511477
96,99.603653,33.458352
96,99.609375,33.424515
96,99.634933,33.520566
96,99.589157,33.477873
96,99.610519,33.454611
96,99.609756,33.410178
96,99.617386,33.468736
96,99.613190,33.335338
96,99.619293,33.475435
96,99.595642,33.438652
96,99.618149,33.536150
96,99.606323,33.380971
96,99.613380,33.466642
96,99.599838,33.419786
96,99.611473,33.498315
96,99.600983,33.425864
96,99.602222,33.461791
96,99.606323,33.456447
96,99.609280,33.444267
96,99.609661,33.477351
96,99.603271,33.448270
96,99.607754,33.499748
96,99.607086,33.492554
96,99.615288,33.496163
96,99.598408,33.449158
96,99.599838,33.434180
96,99.607468,33.436242
96,99.615192,33.468088
96,99.605560,33.474357
96,99.608326,33.464354
96,99.595451,33.499187
96,99.615955,33.425239
96,99.601078,33.462961
96,99.613953,33.483588
96,99.621010,33.475957
96,99.601650,33.467107
96,99.611473,33.474707
96,99.600983,33.398512
96,99.595642,33.564173
96,99.603653,33.439947
96,99.621582,33.528878
96,99.610519,33.478543
96,99.597931,33.493645
96,99.597168,33.401595
96,99.608994,33.497605
96,99.606323,33.407445
96,99.613571,33.473228
96,99.596024,33.456143
96,99.607468,33.447901
96,99.610138,33.491175
96,99.641418,33.344290
96,99.584961,33.566817
96,99.632263,33.609649
96,99.592590,33.586713
96,99.641418,33.532906
96,99.604797,33.349927
96,99.617004,33.386721
96,99.588013,33.396325
96,99.588013,33.395314
96,99.652100,33.479716
96,99.592590,33.584631
96,99.598694,33.638497
96,99.623108,33.235049
96,99.607849,33.512507
96,99.610901,33.364144
96,99.591064,33.469669
96,99.620056,33.454129
96,99.595642,33.494694
96,99.591064,33.449988
96,99.604797,33.580047
96,99.662781,33.639371
96,99.601746,33.469029
96,99.552917,33.504052
96,99.612427,33.395727
96,99.642944,33.368949
96,99.600220,33.344086
96,99.604797,33.593211
96,99.594116,33.323723
96,99.662781,33.389899
96,99.609375,33.471309
96,99.644470,33.503502
96,99.598694,33.367076
96,99.595642,33.376393
96,99.607849,33.438284
96,99.584961,33.477352
96,99.624634,33.526049
96,99.653625,33.436944
96,99.623108,33.512310
96,99.632263,33.314502
96,99.603271,33.505782
96,99.633789,33.270216
96,99.618530,33.477514
96,99.606323,33.564375
96,99.620056,33.339012
96,99.598694,33.526683
96,99.682617,33.590417
96,99.591064,33.431396
96,99.598694,33.367076
96,99.636841,33.529274
96,99.610901,33.391233
96,99.591064,33.329204
96,99.607849,33.399921
96,99.641418,33.397815
96,99.597168,33.423510
96,99.624634,33.390096
96,99.621582,33.384004
96,99.597168,33.567517
96,99.642944,33.448349
96,99.575806,33.516882
96,99.613953,33.471740
96,99.616241,33.516663
96,99.602127,33.397821
96,99.615479,33.473807
96,99.612045,33.502102
96,99.616623,33.531125
96,99.608231,33.411334
96,99.618149,33.485426
96,99.612045,33.498532
96,99.624634,33.446630
120,99.598694,33.553150
120,99.621582,33.414887
120,99.578857,33.453866
120,99.601746,33.447858
120,99.635315,33.432581
120,99.594116,33.604988
120,99.625397,33.495627
120,99.633026,33.430966
120,99.608994,33.466839
120,99.600124,33.502361
120,99.602890,33.442917
120,99.606323,33.456391
120,99.598694,33.443324
120,99.603653,33.485522
120,99.600601,33.478263
120,99.603653,33.415373
120,99.616241,33.458660
120,99.623871,33.446052
120,99.606323,33.495443
120,99.610519,33.452817
120,99.624252,33.534773
120,99.604130,33.457124
120,99.601746,33.399857
120,99.589920,33.539649
120,99.633789,33.488771
120,99.606800,33.480249
120,99.606705,33.369965
120,99.619293,33.383945
120,99.576187,33.456330
120,99.618149,33.415773
120,99.616623,33.462939
120,99.595642,33.477687
120,99.591064,33.537734
120,99.608231,33.403257
120,99.607849,33.458612
120,99.600983,33.526543
120,99.607468,33.460657
120,99.594879,33.425142
120,99.597168,33.490801
120,99.604797,33.515466
120,99.595642,33.389897
120,99.623108,33.456783
120,99.607849,33.476574
120,99.622345,33.563997
120,99.591446,33.415275
120,99.622345,33.499952
120,99.608994,33.509186
120,99.599075,33.486401
120,99.607468,33.461323
120,99.613953,33.462246
120,99.618149,33.471793
120,99.593735,33.438161
120,99.614525,33.472864
120,99.612808,33.445890
120,99.608326,33.464445
120,99.602699,33.476225
120,99.613190,33.458202
120,99.604988,33.448285
120,99.600410,33.434486
120,99.606800,33.424459
120,99.609280,33.439374
120,99.615479,33.463116
120,99.602795,33.468826
120,99.617767,33.409558
120,99.616814,33.436159
120,99.615288,33.470600
120,99.609756,33.465794
120,99.609852,33.416408
120,99.609375,33.470089
120,99.604416,33.468525
120,99.602127,33.436758
120,99.610996,33.478426
120,99.599552,33.428494
120,99.603367,33.492514
120,99.606991,33.478565
120,99.622059,33.470617
120,99.604797,33.437866
120,99.633789,33.499521
120,99.614334,33.516644
120,99.618912,33.477358
120,99.583435,33.451851
120,99.634171,33.554378
120,99.608612,33.507236
120,99.618149,33.450857
120,99.597168,33.405608
120,99.604797,33.522113
120,99.605179,33.422207
120,99.617767,33.456355
120,99.591064,33.485586
120,99.629974,33.412685
120,99.591064,33.396708
120,99.594116,33.432863
120,99.665833,33.465965
120,99.624634,33.510407
120,99.647522,33.432210
120,99.578857,33.299459
