K,npcr,uaci
96,99.569702,33.657155
96,99.569702,33.569839
96,99.569702,33.615711
96,99.569702,33.585217
96,99.569702,33.504304
96,99.569702,33.592828
96,99.569702,33.603671
96,99.569702,33.563568
96,99.569702,33.546119
96,99.569702,33.499110
96,99.569702,33.530405
96,99.569702,33.481445
96,99.569702,33.674029
96,99.569702,33.560444
96,99.569702,33.596167
96,99.569702,33.512334
96,99.569702,33.656473
96,99.569702,33.475545
96,99.569702,33.610936
96,99.569702,33.557165
96,99.569702,33.488375
96,99.569702,33.513818
96,99.569702,33.641501
96,99.569702,33.535312
96,99.569702,33.617997
96,99.569702,33.617458
96,99.569702,33.530405
96,99.569702,33.598585
96,99.569702,33.602582
96,99.569702,33.526551
96,99.569702,33.684405
96,99.569702,33.575978
96,99.569702,33.608482
96,99.569702,33.571514
96,99.569702,33.570162
96,99.569702,33.567206
96,99.569702,33.621324
96,99.569702,33.548117
96,99.602127,33.443490
96,99.602127,33.412434
96,99.602127,33.454368
96,99.602127,33.452136
96,99.602127,33.496061
96,99.602127,33.416993
96,99.602127,33.462674
96,99.602127,33.421266
96,99.602127,33.485900
96,99.602127,33.351883
120,99.607849,33.577911
120,99.607849,33.533499
120,99.607849,33.529669
120,99.607849,33.554945
120,99.607849,33.469160
120,99.607849,33.586324
120,99.610519,33.484389
120,99.610519,33.485413
120,99.610519,33.433898
120,99.613380,33.444484
120,99.613380,33.452026
120,99.610519,33.492946
120,99.610519,33.488084
120,99.610519,33.446084
120,99.610519,33.505111
120,99.610519,33.508441
120,99.610519,33.490451
120,99.610519,33.485846
120,99.610519,33.530893
120,99.610519,33.449240
120,99.610519,33.512753
120,99.613380,33.480376
120,99.610519,33.459942
120,99.610519,33.542489
120,99.610519,33.513719
120,99.613380,33.473250
120,99.610519,33.444995
120,99.610519,33.523467
120,99.610519,33.469080
120,99.610519,33.499750
120,99.610519,33.464810
120,99.610519,33.542415
120,99.610519,33.541350
120,99.610519,33.462129
120,99.610519,33.442470
120,99.610519,33.499101
120,99.610519,33.560980
120,99.610519,33.464601
120,99.610519,33.493682
120,99.610519,33.491531
120,99.610519,33.493198
120,99.610519,33.471832
120,99.610519,33.437306
120,99.610519,33.553431
120,99.610519,33.495980
120,99.610519,33.486262
120,99.610519,33.450120
120,99.610519,33.456241
120,99.610519,33.493305
120,99.610519,33.546110
120,99.610519,33.508142
120,99.610519,33.498655
120,99.613380,33.481724
120,99.613380,33.463210
120,99.613380,33.443425
120,99.613380,33.486867
120,99.613380,33.468283
120,99.613380,33.474065
120,99.613380,33.497664
120,99.613380,33.478299
120,99.613380,33.448329
120,99.613380,33.464142
120,99.613380,33.490017
120,99.613380,33.453060
120,99.613380,33.457324
120,99.613380,33.498777
120,99.613380,33.470312
120,99.613380,33.473412
120,99.613380,33.460580
120,99.613380,33.464703
120,99.613380,33.449260
120,99.613380,33.466766
120,99.613380,33.428906
120,99.613380,33.467166
120,99.613380,33.450430
120,99.613380,33.496415
120,99.613380,33.424010
120,99.610519,33.536987
120,99.610519,33.467581
120,99.610519,33.497087
120,99.610519,33.437626
120,99.610519,33.447083
120,99.610519,33.497880
120,99.610519,33.479928
120,99.610519,33.485742
120,99.610519,33.490762
120,99.610519,33.513217
120,99.610519,33.481140
120,99.610519,33.475099
120,99.610519,33.538184
